37.139.53.88 - - [01/May/2024:06:48:56 -0700] "GET / HTTP/1.0" 200 89568 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:24 -0700] "GET /.well-known/index.php HTTP/1.1" 404 219 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:24 -0700] "GET /wp-includes/widgets/about.php HTTP/1.1" 301 264 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:24 -0700] "GET /wp-admin/images/admin1.php HTTP/1.1" 301 261 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:25 -0700] "GET /.well-known/server.php HTTP/1.1" 404 220 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:25 -0700] "GET /wp-admin/dropdown.php?p= HTTP/1.1" 301 259 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
173.239.236.18 - - [26/May/2024:15:15:25 -0700] "GET /wp-includes/wp-feed.php HTTP/1.1" 301 258 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:25 -0700] "GET /.well-known/acme-challenge/index.php?p= HTTP/1.1" 404 234 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:25 -0700] "GET /assets/bypass.php HTTP/1.1" 301 252 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:26 -0700] "GET /wp-content/uploads/json.php HTTP/1.1" 301 262 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:26 -0700] "GET /wp-includes/IXR/atomlib.php HTTP/1.1" 301 262 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:26 -0700] "GET /wp-admin/css/colors/coffee/index.php?p= HTTP/1.1" 301 274 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
173.239.236.18 - - [26/May/2024:15:15:26 -0700] "GET /.well-known/pki-validation/bypass.php HTTP/1.1" 404 235 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:26 -0700] "GET /css/install.php?p= HTTP/1.1" 301 253 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:27 -0700] "GET /wp-includes/widgets/css.php HTTP/1.1" 301 262 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:27 -0700] "GET /wp-admin/css/about.php?p= HTTP/1.1" 301 260 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:27 -0700] "GET /wp-includes/403.php HTTP/1.1" 301 254 "-" "Mozilla/5.0 (Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:27 -0700] "GET /wp-includes/js/wp-load.php HTTP/1.1" 301 261 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:27 -0700] "GET /wp-content/uploads/menu.php HTTP/1.1" 301 262 "-" "Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:28 -0700] "GET /wp-admin/images/wp-database-backup.php HTTP/1.1" 301 273 "-" "Mozilla/5.0 (Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:28 -0700] "GET /files/index.php HTTP/1.1" 301 250 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:28 -0700] "GET /vendor/phpunit/phpunit/src/Util/PHP/eagle.php HTTP/1.1" 301 280 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0"
173.239.236.18 - - [26/May/2024:15:15:28 -0700] "GET /wp-content/wp-atom.php HTTP/1.1" 301 257 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:28 -0700] "GET /.well-known/install.php HTTP/1.1" 404 221 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0"
173.239.236.18 - - [26/May/2024:15:15:29 -0700] "GET /wp-content/upgrade/fx.php HTTP/1.1" 301 260 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
173.239.236.18 - - [26/May/2024:15:15:29 -0700] "GET /wp-includes/pomo/wp-theme.php HTTP/1.1" 301 264 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:29 -0700] "GET /wp-content/languages/index.php.suspected HTTP/1.1" 301 275 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
173.239.236.18 - - [26/May/2024:15:15:29 -0700] "GET /.well-known/prayer_intentions.php HTTP/1.1" 404 231 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:29 -0700] "GET /assets/app.php HTTP/1.1" 301 249 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:30 -0700] "GET /wp-admin/maint/sidebarl.php HTTP/1.1" 301 262 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
173.239.236.18 - - [26/May/2024:15:15:30 -0700] "GET /wp-includes/widgets/autoload_classmap.php HTTP/1.1" 301 276 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0"
173.239.236.18 - - [26/May/2024:15:15:30 -0700] "GET /wp-includes/fonts/head.php HTTP/1.1" 301 261 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:30 -0700] "GET /wp-includes/certificates/cloud.php HTTP/1.1" 301 269 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:30 -0700] "GET /wp-content/doc.php HTTP/1.1" 301 253 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:31 -0700] "GET /wp-includes/images/doc.php HTTP/1.1" 301 261 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:31 -0700] "GET /wp-admin/doc.php HTTP/1.1" 301 251 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
173.239.236.18 - - [26/May/2024:15:15:31 -0700] "GET /wp-admin/images/profile.php HTTP/1.1" 301 262 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:31 -0700] "GET /wp-includes/css/dist/chosen.php HTTP/1.1" 301 266 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0"
173.239.236.18 - - [26/May/2024:15:15:31 -0700] "GET /wp-admin/css/colors/ocean/lock.php HTTP/1.1" 301 269 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:32 -0700] "GET /.well-known/pki-validation/web.php HTTP/1.1" 404 232 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko"
173.239.236.18 - - [26/May/2024:15:15:32 -0700] "GET /.well-known/pki-validation/mar.php HTTP/1.1" 404 232 "-" "Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:32 -0700] "GET /wp-admin/css/colors/ocean/admin.php HTTP/1.1" 301 270 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0"
173.239.236.18 - - [26/May/2024:15:15:33 -0700] "GET /wp-includes/images/smilies/about.php HTTP/1.1" 301 271 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:33 -0700] "GET /wp-includes/product.php HTTP/1.1" 301 258 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:33 -0700] "GET /wp-includes/log404.php HTTP/1.1" 301 257 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:33 -0700] "GET /wp-admin/css/colors/plugin.php HTTP/1.1" 301 265 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0"
173.239.236.18 - - [26/May/2024:15:15:33 -0700] "GET /.well-known/mi.php HTTP/1.1" 404 216 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:34 -0700] "GET /wp-includes/class-wp-customize-widgets-ajax.php HTTP/1.1" 301 282 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:34 -0700] "GET /.well-known/rendi59.php HTTP/1.1" 404 221 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:34 -0700] "GET /wp-admin/maint/ak5.php HTTP/1.1" 301 257 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:34 -0700] "GET /wp-includes/widgets/class-wp-admin.php HTTP/1.1" 301 273 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:34 -0700] "GET /wp-includes/rest-api/manual.php HTTP/1.1" 301 266 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:35 -0700] "GET /wp-admin/css/colors/admin.php HTTP/1.1" 301 264 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:35 -0700] "GET /images/class-config.php HTTP/1.1" 301 258 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:35 -0700] "GET /.well-known/pki-validation/wp-admin.php HTTP/1.1" 404 237 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:35 -0700] "GET /.well-known/pki-validation/termps.php HTTP/1.1" 404 235 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:35 -0700] "GET /wp-content/themes/tflow/atomlib.php HTTP/1.1" 301 270 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
173.239.236.18 - - [26/May/2024:15:15:35 -0700] "GET /modules/mod_simplefileuploadv1.3/elements/a.php HTTP/1.1" 301 282 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:36 -0700] "GET /wp-includes/images/smilies/content.php HTTP/1.1" 301 273 "-" "Mozilla/5.0 (X11; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:36 -0700] "GET /.well-known/acme-challenge/termps_1.php HTTP/1.1" 404 237 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:36 -0700] "GET /wp-content/uploads/aboutt.php HTTP/1.1" 301 264 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:36 -0700] "GET /wp-admin/js/file.php HTTP/1.1" 301 255 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
173.239.236.18 - - [26/May/2024:15:15:36 -0700] "GET /wp-includes/fonts/wp-blog.php HTTP/1.1" 301 264 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:37 -0700] "GET /wp-includes/IXR/cloud.php HTTP/1.1" 301 260 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:37 -0700] "GET /wp-includes/mark.php HTTP/1.1" 301 255 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
173.239.236.18 - - [26/May/2024:15:15:37 -0700] "GET /wp-admin/images/admin-filters.php HTTP/1.1" 301 268 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko"
173.239.236.18 - - [26/May/2024:15:15:37 -0700] "GET /wp-content/uploads/wp-lot.php HTTP/1.1" 301 264 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:38 -0700] "GET /wp-includes/Text/autoload_classmap.php HTTP/1.1" 301 273 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:38 -0700] "GET /wp-admin/images/menu.php HTTP/1.1" 301 259 "-" "Mozilla/5.0 (Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:38 -0700] "GET /wp-admin/css/colors/light/moon.php HTTP/1.1" 301 269 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
173.239.236.18 - - [26/May/2024:15:15:38 -0700] "GET /wp-admin/css/colors/ectoplasm/x.php HTTP/1.1" 301 270 "-" "Mozilla/5.0 (X11; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.18 - - [26/May/2024:15:15:38 -0700] "GET /images/config.php HTTP/1.1" 301 252 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
173.239.236.7 - - [26/May/2024:15:15:39 -0700] "GET /.well-known/3ud0af.php HTTP/1.1" 404 220 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko"
173.239.236.7 - - [26/May/2024:15:15:39 -0700] "GET /wp-content/mu-plugins/autoload_classmap.php HTTP/1.1" 301 278 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
173.239.236.7 - - [26/May/2024:15:15:39 -0700] "GET /wp-admin/css/colors/upgrade.php HTTP/1.1" 301 266 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
173.239.236.7 - - [26/May/2024:15:15:39 -0700] "GET /wp-includes/customize/cloud.php HTTP/1.1" 301 266 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
173.239.236.7 - - [26/May/2024:15:15:40 -0700] "GET /cgi-bin/admin.php HTTP/1.1" 301 252 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:40 -0700] "GET /images/server.php HTTP/1.1" 301 252 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.7 - - [26/May/2024:15:15:40 -0700] "GET /.well-known/acme-challenge/options.php HTTP/1.1" 404 236 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:40 -0700] "GET /wp-includes/class-controller-theme-comment.php HTTP/1.1" 301 281 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3"
173.239.236.7 - - [26/May/2024:15:15:40 -0700] "GET /wp-admin/css/colors/wp-admin/css/colors/about.php HTTP/1.1" 301 284 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:41 -0700] "GET /wp-admin/maint/head.php HTTP/1.1" 301 258 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:41 -0700] "GET /wp-admin/js/widgets/infos.php HTTP/1.1" 301 264 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:41 -0700] "GET /.well-known/pki-validation/flame.php HTTP/1.1" 404 234 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:41 -0700] "GET /wp-admin/css/colors/midnight/admin.php HTTP/1.1" 301 273 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.7 - - [26/May/2024:15:15:41 -0700] "GET /wp-admin/css/colors/blue/index.php HTTP/1.1" 301 269 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
173.239.236.7 - - [26/May/2024:15:15:42 -0700] "GET /wp-admin/js/widgets/wp-contact.php HTTP/1.1" 301 269 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)"
173.239.236.7 - - [26/May/2024:15:15:42 -0700] "GET /wp-admin/css/colors/coffee/about.php HTTP/1.1" 301 271 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:42 -0700] "GET /sites/default/files/autoload_classmap.php HTTP/1.1" 301 276 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:42 -0700] "GET /wp-admin/js/wp-load.php HTTP/1.1" 301 258 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:71.0) Gecko/20100101 Firefox/71.0"
173.239.236.7 - - [26/May/2024:15:15:42 -0700] "GET /wp-content/uploads/autoload_classmap.php.suspected HTTP/1.1" 301 285 "-" "Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.7 - - [26/May/2024:15:15:43 -0700] "GET /admin/upload/css.php HTTP/1.1" 301 255 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:43 -0700] "GET /.well-known/install.php.suspected HTTP/1.1" 404 231 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:43 -0700] "GET /wp-admin/css/colors/light/about.php HTTP/1.1" 301 270 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:43 -0700] "GET /wp-includes/PHPMailer/autoload_classmap.php HTTP/1.1" 301 278 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0"
173.239.236.7 - - [26/May/2024:15:15:43 -0700] "GET /.well-known/pki-validation/fm.php?xsec=blocker HTTP/1.1" 404 231 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:44 -0700] "GET /wordpress/wp-includes/IXR/allez.php HTTP/1.1" 301 270 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:44 -0700] "GET /wp-admin/css/index.php?p= HTTP/1.1" 301 260 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:72.0) Gecko/20100101 Firefox/72.0"
173.239.236.7 - - [26/May/2024:15:15:44 -0700] "GET /wp-content/themes/aahana/json.php HTTP/1.1" 301 268 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 OPR/70.0.3728.95"
173.239.236.7 - - [26/May/2024:15:15:44 -0700] "GET /wp-includes/Text/shellv3.php HTTP/1.1" 301 263 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:79.0) Gecko/20100101 Firefox/79.0"
173.239.236.7 - - [26/May/2024:15:15:44 -0700] "GET /wp-includes/Requests/Response/siteindex.php HTTP/1.1" 301 278 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:45 -0700] "GET /wp-content/plugins/seo-by-rank-math/languages/wp-blog.php HTTP/1.1" 301 292 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:45 -0700] "GET /wp-includes/PHPMailer/admin.php HTTP/1.1" 301 266 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
173.239.236.7 - - [26/May/2024:15:15:45 -0700] "GET /wp-content/plugins/xt/index.php HTTP/1.1" 301 266 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
173.239.236.7 - - [26/May/2024:15:15:45 -0700] "GET /wp-includes/images/include.php HTTP/1.1" 301 265 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
